# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov  5 13:31:29 2024
#
# User preference: *
#
# CONSTRAINT:  order by plntname asc
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
CoRoT-1 b,1.5340,0.0540,,,,,,,,,0.13070,0.00230,-0.00240,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..148R/abstract target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
CoRoT-1 b,1.5900,0.0580,,,,,,,,,0.13190,0.00200,-0.00200,0,,,,,<a refstr=RANJAN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...785..148R/abstract target=ref>Ranjan et al. 2014</a>,Hubble Space Telescope satellite,WFC3
GJ 1132 b,0.4770,0.1379,,,,,,,,,0.05350,0.00600,-0.00600,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..191S/abstract target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
GJ 1132 b,0.6231,0.1382,,,,,,,,,0.05170,0.00400,-0.00400,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..191S/abstract target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
GJ 1132 b,0.7625,0.1535,,,,,,,,,0.05140,0.00230,-0.00230,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..191S/abstract target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
GJ 1132 b,0.9134,0.1370,,,,,,,,,0.06110,0.00610,-0.00610,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..191S/abstract target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
GJ 1132 b,0.4750,0.1500,,,,,,,,,0.06330,0.00860,-0.00860,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..191S/abstract target=ref>Southworth et al. 2017</a>,Carnegie Institution for Science (CIS) 6.5m Landon Clay Telescope at Las Campanas Observatory (LCO),PISCO
GJ 1132 b,0.7750,0.1500,,,,,,,,,0.05410,0.00500,-0.00500,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..191S/abstract target=ref>Southworth et al. 2017</a>,Carnegie Institution for Science (CIS) 6.5m Landon Clay Telescope at Las Campanas Observatory (LCO),PISCO
GJ 1132 b,0.7100,0.0200,0.240000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.7300,0.0200,0.206000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.7500,0.0200,0.219000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.7700,0.0200,0.233000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.7900,0.0200,0.214000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.8100,0.0200,0.234000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.8300,0.0200,0.212000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.8500,0.0200,0.229000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.8700,0.0200,0.229000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.8900,0.0200,0.233000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.9100,0.0200,0.218000,0.008000,-0.008000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.9300,0.0200,0.222000,0.009000,-0.009000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.9500,0.0200,0.206000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.9700,0.0200,0.220000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,0.9900,0.0200,0.210000,0.010000,-0.010000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,1.0100,0.0200,0.223000,0.012000,-0.012000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,1.0300,0.0200,0.228000,0.016000,-0.016000,0,,,,,,,,,,,,,<a refstr=DIAMOND_LOWE_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...42D/abstract target=ref>Diamond-Lowe et al. 2018</a>,Magellan II Landon Clay Telescope,LDSS-3C
GJ 1132 b,1.1300,,0.255320,0.008430,-0.008430,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1490,,0.269400,0.008520,-0.008520,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1530,,0.260210,0.008190,-0.008190,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1580,,0.267660,0.008370,-0.008370,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1720,,0.276610,0.008310,-0.008310,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1770,,0.260200,0.008140,-0.008140,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1810,,0.265430,0.008130,-0.008130,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1910,,0.271610,0.008050,-0.008050,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.1960,,0.274240,0.007960,-0.007960,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2050,,0.263670,0.007760,-0.007760,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2100,,0.263310,0.007770,-0.007770,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2190,,0.271940,0.007800,-0.007800,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2240,,0.265630,0.007610,-0.007610,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2280,,0.250870,0.007630,-0.007630,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2330,,0.245050,0.007690,-0.007690,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2380,,0.251120,0.007550,-0.007550,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2420,,0.250420,0.007570,-0.007570,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2520,,0.255060,0.007610,-0.007610,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2570,,0.249850,0.007720,-0.007720,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2610,,0.259320,0.007540,-0.007540,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2660,,0.259100,0.007600,-0.007600,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2750,,0.257040,0.007560,-0.007560,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2850,,0.244840,0.007490,-0.007490,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2890,,0.251950,0.007520,-0.007520,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2940,,0.259600,0.007330,-0.007330,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.2990,,0.264220,0.007440,-0.007440,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3030,,0.266400,0.007340,-0.007340,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3130,,0.246080,0.007300,-0.007300,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3180,,0.246140,0.007280,-0.007280,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3500,,0.266990,0.007480,-0.007480,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3550,,0.246670,0.007400,-0.007400,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3640,,0.256170,0.007570,-0.007570,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3740,,0.262030,0.007570,-0.007570,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3880,,0.259290,0.007610,-0.007610,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3930,,0.237870,0.007660,-0.007660,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.3970,,0.259590,0.007710,-0.007710,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4020,,0.251640,0.007540,-0.007540,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4070,,0.239080,0.007620,-0.007620,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4160,,0.255880,0.007720,-0.007720,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4260,,0.233610,0.007610,-0.007610,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4300,,0.241180,0.007560,-0.007560,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4400,,0.246940,0.007740,-0.007740,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4440,,0.246950,0.007690,-0.007690,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4580,,0.229000,0.007520,-0.007520,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4630,,0.244530,0.007650,-0.007650,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4680,,0.242000,0.007610,-0.007610,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4820,,0.254030,0.007800,-0.007800,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.4960,,0.244230,0.007740,-0.007740,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5010,,0.245650,0.007710,-0.007710,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5050,,0.233310,0.007820,-0.007820,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5100,,0.233000,0.007840,-0.007840,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5150,,0.246960,0.007710,-0.007710,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5240,,0.273740,0.007700,-0.007700,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5290,,0.265410,0.007810,-0.007810,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5380,,0.264580,0.007950,-0.007950,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5520,,0.250960,0.007790,-0.007790,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5570,,0.259160,0.007770,-0.007770,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5760,,0.247980,0.007910,-0.007910,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5800,,0.231460,0.007700,-0.007700,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5900,,0.229030,0.007800,-0.007800,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5940,,0.242290,0.007710,-0.007710,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
GJ 1132 b,1.5990,,0.223700,0.007810,-0.007810,0,,,,,,,,,,,,,<a refstr=SWAIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210305657S/abstract target=ref>Swain et al. 2021</a>,Hubble Space Telescope satellite,Wide Field Camera 3
